Tree	-lnL	R(a)	R(b)	R(c)	R(d)	R(e)	gamma shape	Site	-lnL
								1023	1.25361036
								1024	4.52665480
								1025	1.25361036
								1026	5.91912097
								1027	1.25361036
								1028	1.25361036
								1029	1.25361036
								1030	1.97020221
								1031	1.56848909
								1032	1.25361036
								1033	1.56848909
								1034	1.56848909
								1035	1.56848909
								1036	6.38035893
								1037	6.38035893
								1038	1.56848909
								1039	1.81124956
								1040	1.81124956
								1041	1.25361036
								1042	1.56848909
								1043	1.25361036
								1044	1.56848909
								1045	5.27861195
								1046	4.54153128
								1047	6.38035893
								1048	1.97020221
								1049	1.97020221
								1050	1.25361036
								1051	1.97020221
								1052	1.25361036
								1053	1.81124956
								1054	1.81124956
								1055	1.81124956
								1056	1.56848909
								1057	1.25361036
								1058	1.25361036
								1059	5.39532490
								1060	1.81124956
								1061	5.35827672
								1062	1.25361036
								1063	1.25361036
								1064	1.56848909
								1065	4.68675752
								1066	1.81124956
								1067	1.97020221
								1068	1.25361036
								1069	1.56848909
								1070	1.56848909
								1071	10.84483651
								1072	1.56848909
								1073	4.54153128
								1074	1.56848909
								1075	1.81124956
								1076	1.97020221
								1077	1.25361036
								1078	1.97020221
								1079	1.56848909
								1080	9.82701201
								1081	1.25361036
								1082	1.25361036
								1083	9.10716357
								1084	1.56848909
								1085	1.56848909
								1086	1.81124956
								1087	1.25361036
								1088	1.97020221
								1089	1.56848909
								1090	1.56848909
								1091	1.56848909
								1092	1.56848909
								1093	4.72553872
								1094	1.25361036
								1095	1.25361036
								1096	4.39423319
								1097	1.56848909
								1098	6.12441876
								1099	8.93785988
								1100	6.30976763
								1101	6.25652287
								1102	1.56848909
								1103	6.12441876
								1104	1.25361036
								1105	5.91912097
								1106	7.52284828
								1107	6.64507820
								1108	1.81124956
								1109	1.25361036
								1110	1.56848909
								1111	1.81124956
								1112	1.25361036
								1113	4.39423319
								1114	1.56848909
								1115	1.25361036
								1116	6.12576328
								1117	4.57074509
								1118	1.51792509
								1119	1.25361036
								1120	1.25361036
								1121	1.56848909
								1122	7.95158363
								1123	1.81124956
								1124	4.54153128
								1125	1.25361036
								1126	6.12576328
								1127	5.49795765
								1128	1.56848909
								1129	1.25361036
								1130	1.25361036
								1131	1.25361036
								1132	1.56848909
								1133	1.56848909
								1134	1.25361036
								1135	1.81124956
								1136	1.81124956
								1137	4.68675752
								1138	1.25361036
								1139	1.56848909
								1140	1.56848909
								1141	1.56848909
								1142	4.57074509
								1143	6.14120459
								1144	4.72553872
								1145	5.27861195
								1146	1.25361036
								1147	1.25361036
								1148	1.25361036
								1149	1.97020221
								1150	1.81124956
								1151	1.25361036
								1152	1.81124956
								1153	1.25361036
								1154	1.97020221
								1155	1.97020221
								1156	1.56848909
								1157	1.97020221
								1158	1.25361036
								1159	1.81124956
								1160	1.25361036
								1161	1.97020221
								1162	1.25361036
								1163	1.25361036
								1164	1.25361036
								1165	1.81124956
								1166	1.81124956
								1167	5.80867433
								1168	1.30552608
								1169	9.20823285
								1170	1.25361036
								1171	1.25361036
								1172	12.27230030
								1173	5.49795765
								1174	6.55069771
								1175	1.97020221
								1176	1.97020221
								1177	1.56848909
								1178	1.97020221
								1179	1.56848909
								1180	1.25361036
								1181	1.25361036
								1182	1.81124956
								1183	1.25361036
								1184	1.97020221
								1185	1.25361036
								1186	6.18569313
								1187	4.72553872
								1188	5.27861195
								1189	1.25361036
								1190	1.97020221
								1191	1.81124956
								1192	1.25361036
								1193	1.56848909
								1194	1.56848909
								1195	1.97020221
								1196	1.56848909
								1197	1.25361036
								1198	1.25361036
								1199	1.97020221
								1200	1.97020221
								1201	1.97020221
								1202	1.25361036
								1203	1.25361036
								1204	1.25361036
								1205	1.97020221
								1206	1.25361036
								1207	1.81124956
								1208	1.97020221
								1209	10.28055203
								1210	5.27861195
								1211	4.72553872
								1212	7.38748013
								1213	4.57074509
								1214	7.62088962
								1215	1.56848909
								1216	1.56848909
								1217	1.25361036
								1218	1.25361036
								1219	1.97020221
								1220	1.56848909
								1221	1.25361036
								1222	6.54172119
								1223	5.77815196
								1224	1.25361036
								1225	8.57263835
								1226	1.25361036
								1227	5.81481948
								1228	1.25361036
								1229	1.97020221
								1230	1.56848909
								1231	1.25361036
								1232	1.25361036
								1233	4.74330876
								1234	1.97020221
								1235	1.25361036
								1236	5.39532490
								1237	6.70988784
								1238	1.25361036
								1239	1.25361036
								1240	1.56848909
								1241	1.56848909
								1242	1.56848909
								1243	1.56848909
								1244	1.81124956
								1245	6.40633757
								1246	1.81124956
								1247	1.25361036
								1248	1.56848909
								1249	1.56848909
								1250	1.81124956
								1251	1.81124956
								1252	6.66582250
								1253	4.68675752
								1254	1.97020221
								1255	1.56848909
								1256	1.25361036
								1257	1.81124956
								1258	1.25361036
								1259	1.25361036
								1260	1.81124956
								1261	1.97020221
								1262	1.25361036
								1263	1.25361036
								1264	1.81124956
								1265	1.81124956
								1266	1.25361036
								1267	1.25361036
								1268	1.56848909
								1269	1.81124956
								1270	1.25361036
								1271	1.97020221
								1272	1.25361036
								1273	5.73449040
								1274	1.25361036
								1275	5.27861195
								1276	1.25361036
								1277	1.25361036
								1278	1.56848909
								1279	1.81124956
								1280	1.81124956
								1281	6.70988784
								1282	1.97020221
								1283	1.56848909
								1284	1.25361036
								1285	1.25361036
								1286	8.37693192
								1287	1.97020221
								1288	1.25361036
								1289	1.97020221
								1290	4.57074509
								1291	8.92755422
								1292	1.56848909
								1293	1.56848909
								1294	7.45065148
								1295	1.25361036
								1296	1.25361036
								1297	1.97020221
								1298	1.56848909
								1299	4.68675752
								1300	1.25361036
								1301	1.25361036
								1302	1.97020221
								1303	1.25361036
								1304	8.35660302
								1305	1.56848909
								1306	1.56848909
								1307	1.56848909
								1308	1.56848909
								1309	1.97020221
								1310	1.25361036
								1311	1.25361036
								1312	1.25361036
								1313	1.56848909
								1314	1.56848909
								1315	1.25361036
								1316	1.97020221
								1317	1.25361036
								1318	1.56848909
								1319	1.97020221
								1320	1.25361036
								1321	1.97020221
								1322	1.56848909
								1323	1.81124956
								1324	1.25361036
								1325	1.56848909
								1326	1.56848909
								1327	4.68675752
								1328	1.25361036
								1329	6.33576812
								1330	4.91525726
								1331	1.25361036
								1332	1.25361036
								1333	1.56848909
								1334	5.73449040
								1335	1.97020221
								1336	1.56848909
								1337	1.81124956
								1338	4.57074509
								1339	1.25361036
								1340	1.25361036
								1341	1.25361036
								1342	1.97020221
								1343	1.25361036
								1344	1.97020221
								1345	1.56848909
								1346	4.72553872
								1347	1.56848909
								1348	1.25361036
								1349	1.56848909
								1350	1.56848909
								1351	1.56848909
								1352	1.97020221
								1353	1.81124956
								1354	1.56848909
								1355	1.81124956
								1356	1.25361036
								1357	1.81124956
								1358	1.97020221
								1359	1.81124956
								1360	4.72553872
								1361	1.97020221
								1362	1.56848909
								1363	1.25361036
								1364	1.25361036
								1365	1.25361036
								1366	1.25361036
								1367	1.81124956
								1368	1.25361036
								1369	1.97020221
								1370	1.81124956
								1371	1.97020221
								1372	1.97020221
								1373	1.97020221
								1374	1.25361036
								1375	1.25361036
								1376	1.97020221
								1377	1.25361036
								1378	1.81124956
								1379	1.81124956
								1380	6.25652287
								1381	7.03597556
								1382	1.81124956
								1383	4.72553872
								1384	1.97020221
								1385	1.97020221
								1386	6.92617568
								1387	6.33576812
								1388	1.97020221
								1389	1.25361036
								1390	1.97020221
								1391	1.97020221
								1392	4.39423319
								1393	1.97020221
								1394	1.25361036
								1395	1.56848909
								1396	1.25361036
								1397	1.25361036
								1398	4.57074509
								1399	1.56848909
								1400	1.56848909
								1401	6.92617568
								1402	6.33576812
								1403	5.91912097
								1404	1.56848909
								1405	1.97020221
								1406	1.25361036
								1407	1.97020221
								1408	1.56848909
								1409	1.56848909
								1410	1.81124956
								1411	1.97020221
								1412	1.97020221
								1413	4.54153128
								1414	1.97020221
								1415	1.25361036
								1416	1.81124956
								1417	1.25361036
								1418	1.97020221
								1419	1.56848909
								1420	1.81124956
								1421	1.97020221
								1422	1.97020221
								1423	1.81124956
								1424	1.81124956
								1425	1.97020221
								1426	1.81124956
								1427	1.56848909
								1428	1.56848909
								1429	1.25361036
								1430	1.25361036
								1431	1.97020221
								1432	1.25361036
								1433	6.54172119
								1434	1.25361036
								1435	1.97020221
								1436	1.25361036
								1437	1.25361036
								1438	1.81124956
								1439	1.56848909
								1440	1.81124956
								1441	1.81124956
								1442	1.25361036
								1443	1.97020221
								1444	1.81124956
								1445	1.81124956
								1446	1.56848909
								1447	1.25361036
								1448	1.25361036
								1449	1.56848909
								1450	1.81124956
								1451	1.81124956
								1452	1.81124956
								1453	1.25361036
								1454	1.25361036
								1455	1.25361036
								1456	1.81124956
								1457	4.54153128
								1458	1.81124956
								1459	6.12576328
								1460	1.56848909
								1461	4.52665480
								1462	6.66582250
								1463	4.57074509
								1464	4.39423319
								1465	1.25361036
								1466	1.97020221
								1467	1.25361036
								1468	4.72553872
								1469	4.52665480
								1470	1.56848909
								1471	1.56848909
								1472	4.67284778
								1473	6.01091970
								1474	1.25361036
								1475	1.25361036
								1476	1.81124956
								1477	1.56848909
								1478	4.39423319
								1479	6.28638002
								1480	1.56848909
								1481	6.98401955
								1482	6.35595999
								1483	1.97020221
								1484	1.81124956
								1485	1.25361036
								1486	1.25361036
								1487	1.25361036
								1488	1.81124956
								1489	1.81124956
								1490	1.81124956
								1491	1.25361036
								1492	1.25361036
								1493	1.56848909
								1494	1.81124956
								1495	1.97020221
								1496	4.68675752
								1497	1.81124956
								1498	1.25361036
								1499	1.97020221
								1500	1.81124956
								1501	1.56848909
								1502	5.39532490
								1503	1.25361036
								1504	1.25361036
								1505	1.25361036
								1506	1.97020221
								1507	1.25361036
								1508	1.97020221
								1509	1.97020221
								1510	1.25361036
								1511	1.25361036
								1512	1.56848909
								1513	1.25361036
								1514	1.97020221
								1515	1.56848909
								1516	1.81124956
								1517	1.56848909
								1518	1.81124956
								1519	1.81124956
								1520	1.81124956
								1521	7.65801699
								1522	1.97020221
								1523	1.25361036
								1524	1.56848909
								1525	6.14120459
								1526	1.56848909
								1527	1.81124956
								1528	1.25361036
								1529	1.97020221
								1530	1.97020221
								1531	1.25361036
								1532	1.25361036
								1533	1.25361036
								1534	1.25361036
								1535	1.25361036
								1536	1.25361036
								1537	1.56848909
								1538	1.56848909
								1539	1.81124956
								1540	1.81124956
								1541	5.80867433
								1542	6.92617568
								1543	1.25361036
								1544	6.12576328
								1545	1.25361036
								1546	1.97020221
								1547	7.56595401
								1548	1.97020221
								1549	1.25361036
								1550	1.97020221
								1551	1.81124956
								1552	1.25361036
								1553	1.25361036
								1554	1.25361036
								1555	1.25361036
								1556	1.25361036
								1557	4.57074509
								1558	4.68675752
								1559	11.15154965
								1560	4.68675752
								1561	1.25361036
								1562	4.72553872
								1563	7.95158363
								1564	5.73449040
								1565	1.56848909
								1566	1.56848909
								1567	1.56848909
								1568	1.25361036
								1569	1.81124956
								1570	1.25361036
								1571	1.97020221
								1572	1.81124956
								1573	7.91632744
								1574	1.97020221
								1575	1.97020221
								1576	1.56848909
								1577	1.56848909
								1578	4.68675752
								1579	1.25361036
								1580	1.25361036
								1581	1.25361036
								1582	1.25361036
								1583	1.97020221
								1584	1.56848909
								1585	1.25361036
								1586	1.97020221
								1587	1.56848909
								1588	1.56848909
								1589	1.25361036
								1590	4.52665480
								1591	1.56848909
								1592	1.25361036
								1593	1.25361036
								1594	1.81124956
								1595	1.81124956
								1596	1.25361036
								1597	1.25361036
								1598	1.97020221
								1599	1.25361036
								1600	1.25361036
								1601	1.25361036
								1602	1.97020221
								1603	1.56848909
								1604	1.97020221
								1605	1.81124956
								1606	1.81124956
								1607	1.56848909
								1608	1.25361036
								1609	1.25361036
								1610	1.97020221
								1611	1.56848909
								1612	1.81124956
								1613	1.56848909
								1614	4.72553872
								1615	1.25361036
								1616	1.56848909
								1617	1.25361036
								1618	1.56848909
								1619	5.49795765
								1620	9.95694319
								1621	10.34716030
								1622	6.30976763
								1623	11.11084599
								1624	9.96763457
								1625	7.10099483
								1626	1.56848909
								1627	9.15666829
								1628	8.18306260
								1629	1.25361036
								1630	5.73449040
								1631	7.56595401
								1632	1.25361036
								1633	1.25361036
								1634	1.81124956
								1635	6.30976763
								1636	1.56848909
								1637	1.56848909
								1638	1.25361036
								1639	1.25361036
								1640	1.25361036
								1641	1.56848909
								1642	1.25361036
								1643	6.25652287
								1644	1.25361036
								1645	8.68390941
								1646	4.72553872
								1647	1.25361036
								1648	1.56848909
								1649	6.18569313
								1650	1.97020221
								1651	1.25361036
								1652	1.25361036
								1653	1.56848909
								1654	1.81124956
								1655	1.56848909
								1656	1.56848909
								1657	1.81124956
								1658	6.06133791
								1659	5.73449040
								1660	1.56848909
								1661	6.33576812
								1662	1.56848909
								1663	1.56848909
								1664	6.12441876
								1665	5.73449040
								1666	1.25361036
								1667	1.81124956
								1668	1.81124956
								1669	1.97020221
								1670	1.97020221
								1671	1.25361036
								1672	1.56848909
								1673	1.56848909
								1674	1.25361036
								1675	1.25361036
								1676	1.81124956
								1677	1.56848909
								1678	1.81124956
								1679	1.25361036
								1680	1.81124956
								1681	6.55298791
								1682	4.72553872
								1683	4.39423319
								1684	4.39423319
								1685	4.39423319
								1686	6.18569313
								1687	1.25361036
								1688	1.81124956
								1689	1.25361036
								1690	1.97020221
								1691	1.25361036
								1692	1.25361036
								1693	1.97020221
								1694	1.25361036
								1695	5.77815196
								1696	8.73049794
								1697	4.68675752
								1698	1.25361036
								1699	1.25361036
								1700	1.81124956
								1701	1.97020221
								1702	1.81124956
								1703	1.81124956
								1704	1.25361036
								1705	1.97020221
								1706	1.81124956
								1707	1.25361036
								1708	1.81124956
								1709	1.25361036
								1710	1.25361036
								1711	1.97020221
								1712	1.81124956
								1713	1.25361036
								1714	1.25361036
								1715	1.56848909
								1716	4.72553872
								1717	1.81124956
								1718	1.97020221
								1719	1.25361036
								1720	1.25361036
								1721	1.51792509
								1722	1.25361036
								1723	7.03597556
								1724	1.56848909
								1725	1.25361036
								1726	1.81124956
								1727	1.81124956
								1728	1.56848909
								1729	1.81124956
								1730	1.56848909
								1731	1.56848909
								1732	4.54153128
								1733	1.56848909
								1734	4.52665480
								1735	1.97020221
								1736	1.56848909
								1737	1.25361036
								1738	1.81124956
								1739	1.25361036
								1740	1.25361036
								1741	4.74330876
								1742	1.56848909
								1743	1.56848909
								1744	1.81124956
								1745	6.12576328
								1746	4.39423319
								1747	7.67417989
								1748	1.81124956
								1749	1.56848909
								1750	1.25361036
								1751	1.97020221
								1752	1.25361036
								1753	5.81481948
								1754	5.81481948
								1755	1.25361036
								1756	1.25361036
								1757	1.25361036
								1758	1.25361036
								1759	8.78573720
								1760	1.25361036
								1761	6.55298791
								1762	4.68675752
								1763	9.30678372
								1764	8.70278737
								1765	4.57074509
								1766	1.56848909
								1767	1.81124956
								1768	1.97020221
								1769	4.72553872
								1770	1.56848909
								1771	1.25361036
								1772	4.57074509
								1773	1.81124956
								1774	1.81124956
								1775	1.25361036
								1776	1.25361036
								1777	1.56848909
								1778	1.25361036
								1779	6.04032086
								1780	4.52665480
								1781	5.49795765
								1782	5.91912097
								1783	1.25361036
								1784	1.25361036
								1785	1.81124956
								1786	1.25361036
								1787	1.81124956
								1788	8.69346608
								1789	4.68675752
								1790	1.25361036
								1791	7.03222562
								1792	1.25361036
								1793	1.25361036
								1794	6.25652287
								1795	6.36150831
								1796	1.25361036
								1797	1.25361036
								1798	1.56848909
								1799	7.10099483
								1800	4.57074509
								1801	1.25361036
								1802	5.39532490
								1803	1.25361036
								1804	1.25361036
								1805	5.80867433
								1806	5.81481948
								1807	4.52665480
								1808	1.25361036
								1809	4.68675752
								1810	1.81124956
								1811	1.25361036
								1812	1.81124956
								1813	1.81124956
								1814	4.57074509
								1815	1.56848909
								1816	1.56848909
								1817	1.56848909
								1818	8.24742250
								1819	1.56848909
								1820	6.27044389
								1821	1.56848909
								1822	1.81124956
								1823	1.97020221
								1824	1.81124956
								1825	6.55298791
								1826	1.25361036
								1827	1.25361036
								1828	4.52665480
								1829	1.56848909
								1830	1.56848909
								1831	1.25361036
								1832	1.25361036
								1833	1.56848909
								1834	1.25361036
								1835	4.39423319
								1836	1.25361036
								1837	1.97020221
								1838	1.97020221
								1839	1.56848909
								1840	1.25361036
								1841	1.81124956
								1842	1.97020221
								1843	1.56848909
								1844	5.81481948
								1845	1.56848909
								1846	1.25361036
								1847	6.58717501
								1848	5.90890212
								1849	1.25361036
								1850	1.97020221
								1851	1.97020221
								1852	1.25361036
								1853	1.25361036
								1854	1.25361036
								1855	1.97020221
								1856	1.97020221
								1857	1.81124956
								1858	1.81124956
								1859	5.77815196
								1860	1.25361036
								1861	1.25361036
								1862	1.25361036
								1863	1.25361036
								1864	1.25361036
								1865	1.25361036
								1866	1.97020221
								1867	1.81124956
								1868	1.25361036
								1869	1.25361036
								1870	1.25361036
								1871	1.25361036
								1872	1.97020221
								1873	1.97020221
								1874	1.25361036
								1875	1.25361036
								1876	1.56848909
								1877	1.81124956
								1878	1.56848909
								1879	1.97020221
								1880	1.97020221
								1881	1.56848909
								1882	1.25361036
								1883	1.25361036
								1884	1.25361036
								1885	4.54153128
								1886	7.95158363
								1887	4.54153128
								1888	4.68675752
								1889	1.25361036
								1890	1.56848909
								1891	1.56848909
								1892	1.56848909
								1893	1.56848909
								1894	1.97020221
								1895	1.56848909
								1896	1.56848909
								1897	1.81124956
								1898	1.97020221
								1899	1.81124956
								1900	1.81124956
								1901	1.81124956
								1902	1.25361036
								1903	1.56848909
								1904	1.56848909
								1905	1.25361036
								1906	1.25361036
								1907	1.25361036
								1908	1.25361036
								1909	1.25361036
								1910	1.56848909
								1911	1.25361036
								1912	1.81124956
								1913	1.56848909
								1914	1.25361036
								1915	1.56848909
								1916	1.56848909
								1917	1.81124956
								1918	1.56848909
								1919	1.81124956
								1920	1.25361036
								1921	1.97020221
								1922	1.56848909
								1923	1.25361036
								1924	1.81124956
								1925	6.06133791
								1926	1.25361036
								1927	1.56848909
								1928	1.56848909
								1929	1.25361036
								1930	1.97020221
								1931	1.81124956
								1932	1.25361036
								1933	1.81124956
								1934	1.81124956
								1935	1.25361036
								1936	1.97020221
								1937	1.25361036
								1938	1.97020221
								1939	1.97020221
								1940	1.56848909
								1941	1.25361036
								1942	1.56848909
								1943	1.56848909
								1944	1.97020221
								1945	1.56848909
								1946	1.56848909
								1947	1.81124956
								1948	1.97020221
								1949	1.56848909
								1950	1.56848909
								1951	1.56848909
								1952	7.82965079
								1953	1.97020221
								1954	1.81124956
								1955	1.97020221
								1956	1.25361036
								1957	1.56848909
								1958	1.25361036
								1959	6.55298791
								1960	7.27883139
								1961	5.72406093
								1962	1.97020221
								1963	1.81124956
								1964	1.81124956
								1965	6.25652287
								1966	1.25361036
								1967	1.25361036
								1968	1.56848909
								1969	1.97020221
								1970	1.97020221
								1971	1.56848909
								1972	1.56848909
								1973	1.97020221
								1974	1.56848909
								1975	1.97020221
								1976	1.97020221
								1977	1.81124956
								1978	1.25361036
								1979	1.56848909
								1980	1.56848909
								1981	1.56848909
								1982	1.81124956
								1983	4.72553872
								1984	1.25361036
								1985	1.56848909
								1986	1.56848909
								1987	1.97020221
								1988	1.81124956
								1989	1.97020221
								1990	1.56848909
								1991	1.25361036
								1992	1.25361036
								1993	1.25361036
								1994	1.97020221
								1995	1.97020221
								1996	1.81124956
								1997	1.25361036
								1998	1.97020221
								1999	1.56848909
								2000	1.25361036
								2001	1.81124956
								2002	1.25361036
								2003	1.25361036
								2004	1.81124956
								2005	1.56848909
								2006	1.25361036
								2007	1.56848909
								2008	1.81124956
								2009	1.81124956
								2010	1.97020221
								2011	1.81124956
								2012	1.81124956
								2013	1.56848909
								2014	4.52665480
								2015	1.81124956
								2016	1.81124956
								2017	1.25361036
								2018	1.25361036
								2019	1.25361036
								2020	1.81124956
								2021	6.38035893
								2022	4.91525726
								2023	1.97020221
								2024	1.97020221
								2025	1.25361036
								2026	1.56848909
								2027	6.06133791
								2028	5.72406093
								2029	1.97020221
								2030	1.81124956
								2031	1.25361036
								2032	1.81124956
								2033	1.97020221
								2034	1.25361036
								2035	1.25361036
								2036	1.81124956
								2037	1.97020221
								2038	1.97020221
								2039	1.56848909
								2040	1.81124956
								2041	1.56848909
								2042	1.56848909
								2043	1.25361036
								2044	1.56848909
								2045	1.97020221
								2046	1.25361036
								2047	1.97020221
								2048	1.97020221
								2049	1.97020221
								2050	1.81124956
								2051	1.81124956
								2052	5.91912097
								2053	4.72553872
								2054	4.91525726
								2055	1.56848909
								2056	1.81124956
								2057	1.97020221
								2058	1.81124956
								2059	1.56848909
								2060	1.81124956
								2061	1.56848909
								2062	1.81124956
								2063	1.81124956
								2064	1.25361036
								2065	1.56848909
								2066	1.81124956
								2067	1.81124956
								2068	1.81124956
								2069	6.39322266
								2070	5.77815196
								2071	1.25361036
								2072	1.56848909
								2073	1.56848909
								2074	1.25361036
								2075	1.97020221
								2076	1.81124956
								2077	1.97020221
								2078	1.25361036
								2079	1.25361036
								2080	1.25361036
								2081	1.81124956
								2082	1.81124956
								2083	1.97020221
								2084	1.25361036
								2085	1.56848909
								2086	1.56848909
								2087	1.81124956
								2088	6.59274665
								2089	4.39423319
								2090	1.56848909
								2091	1.56848909
								2092	1.97020221
								2093	1.81124956
								2094	1.97020221
								2095	1.25361036
								2096	1.25361036
								2097	1.97020221
								2098	1.25361036
								2099	1.97020221
								2100	1.97020221
								2101	1.56848909
								2102	1.97020221
								2103	1.97020221
								2104	6.92492753
								2105	1.56848909
								2106	1.25361036
								2107	1.81124956
								2108	1.25361036
								2109	1.25361036
								2110	1.56848909
								2111	5.73449040
								2112	6.06133791
								2113	1.25361036
								2114	7.65569889
								2115	1.56848909
								2116	1.25361036
								2117	1.25361036
								2118	1.97020221
								2119	1.25361036
								2120	1.56848909
								2121	1.97020221
								2122	1.25361036
								2123	1.97020221
								2124	1.25361036
								2125	1.25361036
								2126	1.97020221
								2127	1.25361036
								2128	1.56848909
								2129	1.56848909
								2130	1.56848909
								2131	1.81124956
								2132	1.25361036
								2133	1.81124956
								2134	1.97020221
								2135	1.97020221
								2136	1.25361036
								2137	1.97020221
								2138	1.56848909
								2139	1.81124956
								2140	1.81124956
								2141	4.68675752
								2142	1.25361036
								2143	4.57074509
								2144	1.81124956
								2145	5.27861195
								2146	6.98401955
								2147	1.25361036
								2148	4.68675752
								2149	5.27861195
								2150	1.25361036
								2151	4.72553872
								2152	1.81124956
								2153	1.97020221
								2154	1.56848909
								2155	1.25361036
								2156	1.25361036
								2157	5.77815196
								2158	4.52665480
								2159	1.25361036
								2160	6.12576328
								2161	6.54172119
								2162	1.25361036
								2163	5.39532490
								2164	8.77362788
								2165	4.54153128
								2166	1.25361036
								2167	1.25361036
								2168	6.28638002
								2169	1.25361036
								2170	1.25361036
								2171	4.72553872
								2172	1.56848909
								2173	1.56848909
								2174	8.28357332
								2175	1.25361036
								2176	1.56848909
								2177	1.25361036
								2178	1.97020221
								2179	1.97020221
								2180	4.68675752
								2181	1.56848909
								2182	6.12441876
								2183	1.81124956
								2184	1.25361036
								2185	1.25361036
								2186	6.33576812
								2187	5.39532490
								2188	4.68675752
								2189	1.25361036
								2190	6.73107877
								2191	6.73107877
								2192	1.25361036
								2193	1.25361036
								2194	1.25361036
								2195	1.56848909
								2196	1.56848909
								2197	1.81124956
								2198	1.97020221
								2199	1.56848909
								2200	1.25361036
								2201	4.68675752
								2202	4.54153128
								2203	6.38035893
								2204	1.25361036
								2205	1.25361036
								2206	6.38035893
								2207	1.25361036
								2208	4.54153128
								2209	1.81124956
								2210	1.81124956
								2211	1.56848909
								2212	1.97020221
								2213	1.97020221
								2214	1.81124956
								2215	1.81124956
								2216	1.97020221
								2217	1.97020221
								2218	1.97020221
								2219	1.97020221
								2220	1.56848909
								2221	1.97020221
								2222	1.25361036
								2223	1.56848909
								2224	1.56848909
								2225	1.81124956
								2226	1.56848909
								2227	1.97020221
								2228	1.97020221
								2229	1.25361036
								2230	1.97020221
								2231	6.36150831
								2232	1.25361036
								2233	12.78742643
								2234	1.25361036
								2235	4.57074509
								2236	7.95158363
								2237	1.56848909
								2238	6.28638002
								2239	1.25361036
								2240	1.25361036
								2241	1.56848909
								2242	1.56848909
								2243	1.81124956
								2244	1.56848909
								2245	1.56848909
								2246	1.97020221
								2247	1.25361036
								2248	6.04032086
								2249	6.30976763
								2250	1.25361036
								2251	7.65731123
								2252	6.35595999
								2253	1.25361036
								2254	4.39423319
								2255	1.25361036
								2256	1.81124956
								2257	1.97020221
								2258	4.52665480
								2259	5.72406093
								2260	1.25361036
								2261	1.25361036
								2262	1.97020221
								2263	1.25361036
								2264	1.56848909
								2265	6.39322266
								2266	6.70988784
								2267	1.56848909
								2268	1.25361036
								2269	1.56848909
								2270	6.30976763
								2271	1.25361036
								2272	1.97020221
								2273	1.81124956
								2274	1.56848909
								2275	1.25361036
								2276	1.25361036
								2277	1.25361036
								2278	5.80867433
								2279	1.56848909
								2280	4.91525726
								2281	1.25361036
								2282	5.77815196
								2283	8.28357332
								2284	4.54153128
								2285	9.48885328
								2286	1.56848909
								2287	6.54172119
								2288	1.25361036
								2289	6.55069771
								2290	4.57074509
								2291	6.62067424
								2292	12.76507016
								2293	5.49795765
								2294	1.25361036
								2295	1.25361036
								2296	1.81124956
								2297	1.81124956
								2298	1.97020221
								2299	1.25361036
								2300	4.54153128
								2301	1.56848909
								2302	1.56848909
								2303	1.25361036
								2304	1.25361036
								2305	1.81124956
								2306	5.77815196
								2307	1.25361036
								2308	1.56848909
								2309	1.81124956
								2310	1.81124956
								2311	1.97020221
								2312	1.25361036
								2313	4.39423319
								2314	1.56848909
								2315	1.25361036
								2316	1.25361036
								2317	1.56848909
								2318	1.97020221
								2319	1.97020221
								2320	1.25361036
								2321	1.25361036
								2322	1.56848909
								2323	1.25361036
								2324	1.25361036
								2325	1.97020221
								2326	1.81124956
								2327	1.81124956
								2328	1.25361036
								2329	1.56848909
								2330	1.56848909
								2331	1.56848909
								2332	1.81124956
								2333	1.25361036
								2334	1.97020221
								2335	1.97020221
								2336	1.97020221
								2337	1.25361036
								2338	1.81124956
								2339	1.25361036
								2340	1.25361036
								2341	1.56848909
								2342	1.25361036
								2343	1.97020221
								2344	1.56848909
								2345	1.97020221
								2346	1.56848909
								2347	1.25361036
								2348	1.25361036
								2349	1.81124956
								2350	1.56848909
								2351	1.56848909
								2352	1.81124956
								2353	4.72553872
								2354	1.81124956
								2355	1.81124956
								2356	1.56848909
								2357	6.18569313
								2358	1.25361036
								2359	1.97020221
								2360	1.25361036
								2361	1.97020221
								2362	1.81124956
								2363	1.56848909
								2364	1.56848909
								2365	1.25361036
								2366	1.81124956
								2367	1.25361036
								2368	1.81124956
								2369	1.56848909
								2370	1.25361036
								2371	1.25361036
								2372	1.56848909
								2373	4.72553872
								2374	5.77815196
								2375	4.68675752
								2376	1.25361036
								2377	1.97020221
								2378	1.97020221
								2379	1.97020221
								2380	1.81124956
								2381	1.81124956
								2382	1.81124956
								2383	1.25361036
								2384	1.56848909
								2385	1.97020221
								2386	1.25361036
								2387	1.56848909
								2388	1.56848909
								2389	1.81124956
								2390	1.56848909
								2391	1.97020221
								2392	1.25361036
								2393	1.81124956
								2394	1.97020221
								2395	1.81124956
								2396	1.81124956
								2397	1.97020221
								2398	1.97020221
								2399	1.25361036
								2400	1.81124956
								2401	1.56848909
								2402	1.25361036
								2403	1.97020221
								2404	1.97020221
								2405	1.25361036
								2406	1.56848909
								2407	1.25361036
								2408	1.81124956
								2409	1.56848909
								2410	1.56848909
								2411	1.56848909
								2412	4.91525726
								2413	1.25361036
								2414	1.81124956
								2415	1.97020221
								2416	1.97020221
								2417	1.81124956
