Tree	-lnL	R(a)	R(b)	R(c)	R(d)	R(e)	gamma shape	Site	-lnL
								3325	1.70461990
								3326	4.44762584
								3327	1.70461990
								3328	1.47950591
								3329	1.42564137
								3330	2.23773123
								3331	2.23773123
								3332	6.18828194
								3333	1.70461990
								3334	1.70461990
								3335	6.32035014
								3336	1.42564137
								3337	1.42564137
								3338	5.97509171
								3339	1.42564137
								3340	5.23483359
								3341	8.29161156
								3342	2.23773123
								3343	1.42564137
								3344	5.60772710
								3345	1.70461990
								3346	1.42564137
								3347	6.34050737
								3348	2.23773123
								3349	1.47950591
								3350	4.34050919
								3351	2.23773123
								3352	1.47950591
								3353	8.29640086
								3354	2.23773123
								3355	2.23773123
								3356	1.47950591
								3357	1.47950591
								3358	1.47950591
								3359	8.91607953
								3360	1.70461990
								3361	1.70461990
								3362	5.45244985
								3363	2.23773123
								3364	1.47950591
								3365	1.47950591
								3366	1.47950591
								3367	1.70461990
								3368	1.42564137
								3369	1.70461990
								3370	1.70461990
								3371	5.18854679
								3372	1.70461990
								3373	1.70461990
								3374	1.47950591
								3375	1.42564137
								3376	1.70461990
								3377	1.42564137
								3378	2.23773123
								3379	1.47950591
								3380	1.47950591
								3381	2.23773123
								3382	1.42564137
								3383	5.35154957
								3384	1.70461990
								3385	1.42564137
								3386	4.34050919
								3387	4.53105137
								3388	6.34050737
								3389	1.42564137
								3390	1.42564137
								3391	1.42564137
								3392	5.18854679
								3393	1.42564137
								3394	1.70461990
								3395	4.46765432
								3396	1.42564137
								3397	1.70461990
								3398	6.03523892
								3399	6.07907611
								3400	1.70461990
								3401	4.53105137
								3402	1.42564137
								3403	1.70461990
								3404	1.42564137
								3405	1.42564137
								3406	1.42564137
								3407	5.18854679
								3408	5.96369956
								3409	1.47950591
								3410	5.18854679
								3411	1.47950591
								3412	1.70461990
								3413	6.18828194
								3414	1.42564137
								3415	1.47950591
								3416	6.23662031
								3417	6.77977164
								3418	1.47950591
								3419	4.46765432
								3420	1.42564137
								3421	6.46489481
								3422	1.42564137
								3423	1.42564137
								3424	1.70461990
								3425	6.32035014
								3426	1.70461990
								3427	1.70461990
								3428	1.47950591
								3429	1.47950591
								3430	1.70461990
								3431	1.42564137
								3432	2.23773123
								3433	2.23773123
								3434	6.59155406
								3435	1.42564137
								3436	1.47950591
								3437	5.94319014
								3438	1.42564137
								3439	1.47950591
								3440	1.42564137
								3441	4.46765432
								3442	6.76402848
								3443	5.62432675
								3444	5.77414161
								3445	1.42564137
								3446	6.36921910
								3447	6.79614636
								3448	4.44762584
								3449	13.71676796
								3450	1.47950591
								3451	8.44626013
								3452	1.47950591
								3453	4.46765432
								3454	8.04194836
								3455	1.47950591
								3456	1.47950591
								3457	1.47950591
								3458	9.97740956
								3459	2.23773123
								3460	1.42564137
								3461	1.42564137
								3462	1.47950591
								3463	1.70461990
								3464	4.34050919
								3465	4.58359437
								3466	1.42564137
								3467	1.47950591
								3468	1.42564137
								3469	1.47950591
								3470	8.29640086
								3471	5.35154957
								3472	5.18854679
								3473	6.07907611
								3474	4.58359437
								3475	9.79429193
								3476	6.20017553
								3477	1.70461990
								3478	1.70461990
								3479	6.20017553
								3480	6.48824833
								3481	5.23483359
								3482	1.47950591
								3483	1.42564137
								3484	5.33517129
								3485	1.47950591
								3486	1.42564137
								3487	1.42564137
								3488	5.77414161
								3489	5.60772710
								3490	1.47950591
								3491	1.47950591
								3492	1.47950591
								3493	1.70461990
								3494	5.35154957
								3495	1.47950591
								3496	1.70461990
								3497	5.23483359
								3498	4.34050919
								3499	1.70461990
								3500	1.42564137
								3501	1.42564137
								3502	1.47950591
								3503	4.44762584
								3504	1.70461990
								3505	1.47950591
								3506	5.18854679
								3507	1.47950591
								3508	1.70461990
								3509	6.48824833
								3510	1.70461990
								3511	1.70461990
								3512	4.34050919
								3513	5.62432675
								3514	1.70461990
								3515	1.42564137
								3516	1.70461990
								3517	2.23773123
								3518	1.42564137
								3519	1.42564137
								3520	1.70461990
								3521	4.46765432
								3522	1.47950591
								3523	2.23773123
								3524	1.42564137
								3525	6.07907611
								3526	6.33055713
								3527	7.82768544
								3528	5.56300196
								3529	1.47950591
								3530	1.42564137
								3531	1.70461990
								3532	1.42564137
								3533	6.36921910
								3534	1.47950591
								3535	1.47950591
								3536	5.18854679
								3537	1.47950591
								3538	2.23773123
								3539	1.42564137
								3540	1.70461990
								3541	1.70461990
								3542	6.36921910
								3543	1.47950591
								3544	2.23773123
								3545	1.47950591
								3546	1.70461990
								3547	1.42564137
								3548	1.47950591
								3549	2.23773123
								3550	1.42564137
								3551	1.47950591
								3552	1.47950591
								3553	1.42564137
								3554	1.42564137
								3555	1.47950591
								3556	1.70461990
								3557	1.47950591
								3558	1.42564137
								3559	1.70461990
								3560	7.41284806
								3561	4.34050919
								3562	1.42564137
								3563	1.47950591
								3564	1.47950591
								3565	1.70461990
								3566	5.45244985
								3567	1.47950591
								3568	1.70461990
								3569	5.35154957
								3570	1.70461990
								3571	2.23773123
								3572	1.42564137
								3573	1.42564137
								3574	1.42564137
								3575	1.42564137
								3576	1.42564137
								3577	1.42564137
								3578	4.44762584
								3579	1.70461990
								3580	1.70461990
								3581	1.47950591
								3582	5.97509171
								3583	1.70461990
								3584	6.62592164
								3585	1.47950591
								3586	1.47950591
								3587	1.42564137
								3588	1.47950591
								3589	1.70461990
								3590	1.47950591
								3591	1.42564137
								3592	1.47950591
								3593	1.47950591
								3594	1.47950591
								3595	1.70461990
								3596	5.35154957
								3597	4.96337340
								3598	1.47950591
								3599	1.42564137
								3600	6.20017553
								3601	5.65555454
								3602	1.42564137
								3603	1.47950591
								3604	1.70461990
								3605	10.65919663
								3606	1.42564137
								3607	1.70461990
								3608	5.60772710
								3609	1.70461990
								3610	2.23773123
								3611	1.42564137
								3612	4.58359437
								3613	1.42564137
								3614	4.58359437
								3615	5.77414161
								3616	1.70461990
								3617	5.97509171
								3618	1.70461990
								3619	1.47950591
								3620	4.34050919
								3621	5.94319014
								3622	5.65555454
								3623	1.42564137
								3624	4.34050919
								3625	1.47950591
								3626	5.18854679
								3627	1.42564137
								3628	6.28937420
								3629	5.94592317
								3630	1.42564137
								3631	4.34050919
								3632	1.42564137
								3633	1.42564137
								3634	4.58359437
								3635	4.34050919
								3636	8.40542567
								3637	1.47950591
								3638	4.44762584
								3639	4.63467798
								3640	2.23773123
								3641	1.47950591
								3642	1.42564137
								3643	1.70461990
								3644	5.65555454
								3645	1.47950591
								3646	1.47950591
								3647	1.47950591
								3648	1.47950591
								3649	1.47950591
								3650	9.97740956
								3651	1.47950591
								3652	1.42564137
								3653	4.53105137
								3654	1.42564137
								3655	1.47950591
								3656	1.47950591
								3657	1.70461990
								3658	1.42564137
								3659	1.42564137
								3660	2.23773123
								3661	1.42564137
								3662	1.42564137
								3663	1.42564137
								3664	1.70461990
								3665	1.42564137
								3666	4.46765432
								3667	2.23773123
								3668	1.70461990
								3669	1.47950591
								3670	1.70461990
								3671	2.23773123
								3672	1.42564137
								3673	5.23483359
								3674	4.53105137
								3675	1.42564137
								3676	1.42564137
								3677	1.42564137
								3678	2.23773123
								3679	1.42564137
								3680	6.27407057
								3681	1.70461990
								3682	1.70461990
								3683	1.42564137
								3684	1.47950591
								3685	1.70461990
								3686	1.70461990
								3687	1.70461990
								3688	2.23773123
								3689	1.42564137
								3690	1.70461990
								3691	1.42564137
								3692	2.23773123
								3693	1.42564137
								3694	2.23773123
								3695	1.70461990
								3696	1.42564137
								3697	1.42564137
								3698	1.42564137
								3699	7.19231234
								3700	1.42564137
								3701	1.42564137
								3702	1.70461990
								3703	1.42564137
								3704	2.23773123
								3705	6.52205349
								3706	7.41284806
								3707	2.23773123
								3708	5.84425943
								3709	4.58359437
								3710	5.65555454
								3711	1.42564137
								3712	1.42564137
								3713	1.42564137
								3714	6.55220586
								3715	1.47950591
								3716	1.47950591
								3717	1.47950591
								3718	1.47950591
								3719	1.70461990
								3720	1.70461990
								3721	1.42564137
								3722	1.70461990
								3723	1.70461990
								3724	1.70461990
								3725	1.47950591
								3726	1.70461990
								3727	1.42564137
								3728	2.23773123
								3729	4.96337340
								3730	1.42564137
								3731	1.47950591
								3732	4.46765432
								3733	1.42564137
								3734	1.70461990
								3735	4.96337340
								3736	5.96369956
								3737	2.23773123
								3738	1.42564137
								3739	4.53105137
								3740	1.70461990
								3741	6.04937068
								3742	2.23773123
								3743	1.42564137
								3744	1.42564137
								3745	1.47950591
								3746	5.45244985
								3747	1.47950591
								3748	1.42564137
								3749	4.58359437
								3750	1.47950591
								3751	1.47950591
								3752	1.47950591
								3753	1.70461990
								3754	2.23773123
								3755	1.42564137
								3756	2.23773123
								3757	1.42564137
								3758	1.42564137
								3759	4.46765432
								3760	1.47950591
								3761	1.47950591
								3762	1.42564137
								3763	1.42564137
								3764	1.42564137
								3765	1.42564137
								3766	4.46765432
								3767	1.70461990
								3768	1.47950591
								3769	1.70461990
								3770	1.47950591
								3771	1.47950591
								3772	2.23773123
								3773	1.70461990
								3774	2.23773123
								3775	1.47950591
								3776	1.47950591
								3777	1.42564137
								3778	1.47950591
								3779	1.47950591
								3780	5.23483359
								3781	6.55969239
								3782	1.70461990
								3783	1.47950591
								3784	4.53105137
								3785	1.47950591
								3786	1.42564137
								3787	1.47950591
								3788	1.47950591
								3789	1.47950591
								3790	4.34050919
								3791	4.53105137
								3792	1.70461990
								3793	4.34050919
								3794	1.47950591
								3795	1.70461990
								3796	1.36602455
								3797	1.42564137
								3798	1.42564137
								3799	2.23773123
								3800	1.70461990
								3801	1.42564137
								3802	1.42564137
								3803	2.23773123
								3804	2.23773123
								3805	1.70461990
								3806	1.47950591
								3807	1.42564137
								3808	2.23773123
								3809	1.47950591
								3810	1.70461990
								3811	1.42564137
								3812	1.42564137
								3813	1.42564137
								3814	1.70461990
								3815	1.42564137
								3816	1.42564137
								3817	2.23773123
								3818	1.47950591
								3819	1.70461990
								3820	1.42564137
								3821	1.70461990
								3822	1.47950591
								3823	2.23773123
								3824	2.23773123
								3825	2.23773123
								3826	1.47950591
								3827	1.47950591
								3828	1.47950591
								3829	1.42564137
								3830	1.70461990
								3831	1.42564137
								3832	1.47950591
								3833	1.47950591
								3834	1.47950591
								3835	1.47950591
								3836	2.23773123
								3837	1.42564137
								3838	1.42564137
								3839	1.42564137
								3840	1.42564137
								3841	1.70461990
								3842	2.23773123
								3843	1.70461990
								3844	1.70461990
								3845	2.23773123
								3846	2.23773123
								3847	1.70461990
								3848	5.37318162
								3849	1.42564137
								3850	6.03523892
								3851	1.42564137
								3852	5.18854679
								3853	1.47950591
								3854	1.47950591
								3855	1.70461990
								3856	1.70461990
								3857	1.47950591
								3858	1.47950591
								3859	1.47950591
								3860	2.23773123
								3861	1.70461990
								3862	1.42564137
								3863	1.47950591
								3864	1.70461990
								3865	1.42564137
								3866	1.42564137
								3867	1.70461990
								3868	1.70461990
								3869	1.42564137
								3870	1.42564137
								3871	6.03523892
								3872	1.47950591
								3873	1.47950591
								3874	1.47950591
								3875	1.47950591
								3876	1.70461990
								3877	6.67986673
								3878	2.23773123
								3879	1.47950591
								3880	5.33517129
								3881	1.47950591
								3882	1.42564137
								3883	1.42564137
								3884	1.47950591
								3885	1.47950591
								3886	1.47950591
								3887	5.77414161
								3888	1.70461990
								3889	1.47950591
								3890	1.42564137
								3891	1.70461990
								3892	1.47950591
								3893	1.70461990
								3894	1.42564137
								3895	1.47950591
								3896	4.58359437
								3897	4.44762584
								3898	5.23483359
								3899	1.42564137
								3900	1.47950591
								3901	1.47950591
								3902	4.63467798
								3903	1.70461990
								3904	4.34050919
								3905	1.70461990
								3906	1.70461990
								3907	6.20017553
								3908	5.09705562
								3909	1.47950591
								3910	1.42564137
								3911	2.23773123
								3912	2.23773123
								3913	4.34050919
								3914	1.42564137
								3915	1.47950591
								3916	7.82768544
								3917	1.47950591
								3918	1.70461990
								3919	6.04937068
								3920	1.42564137
								3921	1.70461990
								3922	5.84425943
								3923	1.42564137
								3924	1.47950591
								3925	5.94319014
								3926	2.23773123
								3927	1.47950591
								3928	6.48824833
								3929	4.34050919
								3930	4.46765432
								3931	4.63467798
								3932	1.42564137
								3933	2.23773123
								3934	1.47950591
								3935	1.70461990
								3936	1.47950591
								3937	12.08985953
								3938	1.47950591
								3939	1.42564137
								3940	1.47950591
								3941	1.70461990
								3942	2.23773123
								3943	1.42564137
								3944	1.70461990
								3945	1.70461990
								3946	5.23483359
								3947	4.46765432
								3948	1.70461990
								3949	6.17913838
								3950	6.62592164
								3951	1.47950591
								3952	1.47950591
								3953	1.70461990
								3954	2.23773123
								3955	4.53105137
								3956	8.59651805
								3957	1.70461990
								3958	5.96369956
								3959	2.23773123
								3960	2.23773123
								3961	6.18828194
								3962	4.34050919
								3963	1.70461990
								3964	1.42564137
								3965	2.23773123
								3966	1.42564137
								3967	1.42564137
								3968	1.42564137
								3969	1.70461990
								3970	1.42564137
								3971	1.42564137
								3972	1.42564137
								3973	5.45244985
								3974	1.42564137
								3975	1.70461990
								3976	5.77414161
								3977	1.47950591
								3978	1.70461990
								3979	6.07907611
								3980	2.23773123
								3981	1.47950591
								3982	4.46765432
								3983	1.70461990
								3984	1.70461990
								3985	5.23483359
								3986	1.42564137
								3987	1.70461990
								3988	5.62432675
								3989	1.47950591
								3990	1.47950591
								3991	1.42564137
								3992	6.27407057
								3993	1.70461990
								3994	6.29007446
								3995	1.47950591
								3996	1.70461990
								3997	4.53105137
								3998	1.42564137
								3999	1.47950591
								4000	6.18828194
9	5318.83614152	0.179755
								2000	1.42442319
								2001	1.70563458
								2002	1.42442319
								2003	1.42442319
								2004	1.70563458
								2005	1.47908409
								2006	1.42442319
								2007	1.47908409
								2008	1.70563458
								2009	1.70563458
								2010	2.23656654
								2011	1.70563458
								2012	1.70563458
								2013	1.47908409
								2014	4.45103484
								2015	1.70563458
								2016	1.70563458
								2017	1.42442319
								2018	1.42442319
								2019	1.42442319
								2020	1.70563458
								2021	5.96854224
								2022	5.10881313
								2023	2.23656654
								2024	2.23656654
								2025	1.42442319
								2026	1.47908409
								2027	5.84965543
								2028	5.44592246
								2029	2.23656654
								2030	1.70563458
								2031	1.42442319
								2032	1.70563458
								2033	2.23656654
								2034	1.42442319
								2035	1.42442319
								2036	1.70563458
								2037	2.23656654
								2038	2.23656654
								2039	1.47908409
								2040	1.70563458
								2041	1.47908409
								2042	1.47908409
								2043	1.42442319
								2044	1.47908409
								2045	2.23656654
								2046	1.42442319
								2047	2.23656654
								2048	2.23656654
								2049	2.23656654
								2050	1.70563458
								2051	1.70563458
								2052	5.45474891
								2053	4.64360846
								2054	5.10881313
								2055	1.47908409
								2056	1.70563458
								2057	2.23656654
								2058	1.70563458
								2059	1.47908409
								2060	1.70563458
								2061	1.47908409
								2062	1.70563458
								2063	1.70563458
								2064	1.42442319
								2065	1.47908409
								2066	1.70563458
								2067	1.70563458
								2068	1.70563458
								2069	6.17231094
								2070	5.40737171
								2071	1.42442319
								2072	1.47908409
								2073	1.47908409
								2074	1.42442319
								2075	2.23656654
								2076	1.70563458
								2077	2.23656654
								2078	1.42442319
								2079	1.42442319
								2080	1.42442319
								2081	1.70563458
								2082	1.70563458
								2083	2.23656654
								2084	1.42442319
								2085	1.47908409
								2086	1.47908409
								2087	1.70563458
								2088	6.28349664
								2089	4.32075010
								2090	1.47908409
								2091	1.47908409
								2092	2.23656654
								2093	1.70563458
								2094	2.23656654
								2095	1.42442319
								2096	1.42442319
								2097	2.23656654
								2098	1.42442319
								2099	2.23656654
								2100	2.23656654
								2101	1.47908409
								2102	2.23656654
								2103	2.23656654
								2104	6.46778044
								2105	1.47908409
								2106	1.42442319
								2107	1.70563458
								2108	1.42442319
								2109	1.42442319
								2110	1.47908409
								2111	5.94718255
								2112	5.84965543
								2113	1.42442319
								2114	6.39577810
								2115	1.47908409
								2116	1.42442319
								2117	1.42442319
								2118	2.23656654
								2119	1.42442319
								2120	1.47908409
								2121	2.23656654
								2122	1.42442319
								2123	2.23656654
								2124	1.42442319
								2125	1.42442319
								2126	2.23656654
								2127	1.42442319
								2128	1.47908409
								2129	1.47908409
								2130	1.47908409
								2131	1.70563458
								2132	1.42442319
								2133	1.70563458
								2134	2.23656654
								2135	2.23656654
								2136	1.42442319
								2137	2.23656654
								2138	1.47908409
								2139	1.70563458
								2140	1.70563458
								2141	4.59581231
								2142	1.42442319
								2143	4.51761529
								2144	1.70563458
								2145	5.23290466
								2146	6.60354679
								2147	1.42442319
								2148	4.59581231
								2149	5.23290466
								2150	1.42442319
								2151	4.64360846
								2152	1.70563458
								2153	2.23656654
								2154	1.47908409
								2155	1.42442319
								2156	1.42442319
								2157	5.40737171
								2158	4.45103484
								2159	1.42442319
								2160	5.78274115
								2161	6.10689934
								2162	1.42442319
								2163	5.32825245
								2164	8.84128399
								2165	4.45313019
								2166	1.42442319
								2167	1.42442319
								2168	6.00107347
								2169	1.42442319
								2170	1.42442319
								2171	4.64360846
								2172	1.47908409
								2173	1.47908409
								2174	8.05596239
								2175	1.42442319
								2176	1.47908409
								2177	1.42442319
								2178	2.23656654
								2179	2.23656654
								2180	4.59581231
								2181	1.47908409
								2182	6.19332466
								2183	1.70563458
								2184	1.42442319
								2185	1.42442319
								2186	6.75317438
								2187	5.32825245
								2188	4.59581231
								2189	1.42442319
								2190	6.41756971
								2191	6.41756971
								2192	1.42442319
								2193	1.42442319
								2194	1.42442319
								2195	1.47908409
								2196	1.47908409
								2197	1.70563458
								2198	2.23656654
								2199	1.47908409
								2200	1.42442319
								2201	4.59581231
								2202	4.45313019
								2203	5.96854224
								2204	1.42442319
								2205	1.42442319
								2206	5.96854224
								2207	1.42442319
								2208	4.45313019
								2209	1.70563458
								2210	1.70563458
								2211	1.47908409
								2212	2.23656654
								2213	2.23656654
								2214	1.70563458
								2215	1.70563458
								2216	2.23656654
								2217	2.23656654
								2218	2.23656654
								2219	2.23656654
								2220	1.47908409
								2221	2.23656654
								2222	1.42442319
								2223	1.47908409
								2224	1.47908409
								2225	1.70563458
								2226	1.47908409
								2227	2.23656654
								2228	2.23656654
								2229	1.42442319
								2230	2.23656654
								2231	5.85332412
								2232	1.42442319
								2233	12.01069352
								2234	1.42442319
								2235	4.51761529
								2236	7.83722580
								2237	1.47908409
								2238	6.00107347
								2239	1.42442319
								2240	1.42442319
								2241	1.47908409
								2242	1.47908409
								2243	1.70563458
								2244	1.47908409
								2245	1.47908409
								2246	2.23656654
								2247	1.42442319
								2248	6.05775592
								2249	6.37533730
								2250	1.42442319
								2251	6.81035027
								2252	5.86120122
								2253	1.42442319
								2254	4.32075010
								2255	1.42442319
								2256	1.70563458
								2257	2.23656654
								2258	4.45103484
								2259	5.44592246
								2260	1.42442319
								2261	1.42442319
								2262	2.23656654
								2263	1.42442319
								2264	1.47908409
								2265	6.17231094
								2266	6.95835447
								2267	1.47908409
								2268	1.42442319
								2269	1.47908409
								2270	6.37533730
								2271	1.42442319
								2272	2.23656654
								2273	1.70563458
								2274	1.47908409
								2275	1.42442319
								2276	1.42442319
								2277	1.42442319
								2278	5.56530122
								2279	1.47908409
								2280	5.10881313
								2281	1.42442319
								2282	5.40737171
								2283	8.05596239
								2284	4.45313019
								2285	9.87842410
								2286	1.47908409
								2287	6.10689934
								2288	1.42442319
								2289	6.26867119
								2290	4.51761529
								2291	6.41274930
								2292	12.50987445
								2293	5.24011513
								2294	1.42442319
								2295	1.42442319
								2296	1.70563458
								2297	1.70563458
								2298	2.23656654
								2299	1.42442319
								2300	4.45313019
								2301	1.47908409
								2302	1.47908409
								2303	1.42442319
								2304	1.42442319
								2305	1.70563458
								2306	5.40737171
								2307	1.42442319
								2308	1.47908409
								2309	1.70563458
								2310	1.70563458
								2311	2.23656654
								2312	1.42442319
								2313	4.32075010
								2314	1.47908409
								2315	1.42442319
								2316	1.42442319
								2317	1.47908409
								2318	2.23656654
								2319	2.23656654
								2320	1.42442319
								2321	1.42442319
								2322	1.47908409
								2323	1.42442319
								2324	1.42442319
								2325	2.23656654
								2326	1.70563458
								2327	1.70563458
								2328	1.42442319
								2329	1.47908409
								2330	1.47908409
								2331	1.47908409
								2332	1.70563458
								2333	1.42442319
								2334	2.23656654
								2335	2.23656654
								2336	2.23656654
								2337	1.42442319
								2338	1.70563458
								2339	1.42442319
								2340	1.42442319
								2341	1.47908409
								2342	1.42442319
								2343	2.23656654
								2344	1.47908409
								2345	2.23656654
								2346	1.47908409
								2347	1.42442319
								2348	1.42442319
								2349	1.70563458
								2350	1.47908409
								2351	1.47908409
								2352	1.70563458
								2353	4.64360846
								2354	1.70563458
								2355	1.70563458
								2356	1.47908409
								2357	5.66733930
								2358	1.42442319
								2359	2.23656654
								2360	1.42442319
								2361	2.23656654
								2362	1.70563458
								2363	1.47908409
								2364	1.47908409
								2365	1.42442319
								2366	1.70563458
								2367	1.42442319
								2368	1.70563458
								2369	1.47908409
								2370	1.42442319
								2371	1.42442319
								2372	1.47908409
								2373	4.64360846
								2374	5.40737171
								2375	4.59581231
								2376	1.42442319
								2377	2.23656654
								2378	2.23656654
								2379	2.23656654
								2380	1.70563458
								2381	1.70563458
								2382	1.70563458
								2383	1.42442319
								2384	1.47908409
								2385	2.23656654
								2386	1.42442319
								2387	1.47908409
								2388	1.47908409
								2389	1.70563458
								2390	1.47908409
								2391	2.23656654
								2392	1.42442319
								2393	1.70563458
								2394	2.23656654
								2395	1.70563458
								2396	1.70563458
								2397	2.23656654
								2398	2.23656654
								2399	1.42442319
								2400	1.70563458
								2401	1.47908409
								2402	1.42442319
								2403	2.23656654
								2404	2.23656654
								2405	1.42442319
								2406	1.47908409
								2407	1.42442319
								2408	1.70563458
								2409	1.47908409
								2410	1.47908409
								2411	1.47908409
								2412	5.10881313
								2413	1.42442319
								2414	1.70563458
								2415	2.23656654
								2416	2.23656654
								2417	1.70563458
								2418	2.23656654
								2419	1.47908409
								2420	1.42442319
								2421	2.23656654
								2422	1.47908409
								2423	1.47908409
								2424	2.23656654
								2425	1.47908409
								2426	1.70563458
								2427	1.42442319
								2428	1.70563458
								2429	5.98577365
								2430	1.42442319
								2431	1.42442319
								2432	1.42442319
								2433	2.23656654
								2434	2.23656654
								2435	1.70563458
								2436	1.70563458
								2437	1.47908409
								2438	2.23656654
								2439	1.70563458
								2440	1.70563458
								2441	1.70563458
								2442	2.23656654
								2443	1.70563458
								2444	1.70563458
								2445	1.47908409
								2446	1.42442319
								2447	1.42442319
								2448	1.47908409
								2449	2.23656654
								2450	1.42442319
								2451	1.70563458
								2452	1.70563458
								2453	1.42442319
								2454	1.42442319
								2455	1.42442319
								2456	2.23656654
								2457	1.70563458
								2458	1.47908409
								2459	1.47908409
								2460	1.70563458
								2461	1.42442319
								2462	1.47908409
								2463	2.23656654
								2464	1.70563458
								2465	2.23656654
								2466	1.42442319
								2467	1.70563458
								2468	1.47908409
								2469	1.70563458
								2470	2.23656654
								2471	1.42442319
								2472	2.23656654
								2473	1.70563458
								2474	1.70563458
								2475	1.47908409
								2476	1.42442319
								2477	2.23656654
								2478	1.42442319
								2479	1.47908409
								2480	1.47908409
								2481	2.23656654
								2482	2.23656654
								2483	1.42442319
								2484	2.23656654
								2485	4.59581231
								2486	1.42442319
								2487	1.42442319
								2488	1.70563458
								2489	1.47908409
								2490	1.47908409
								2491	1.42442319
								2492	2.23656654
								2493	2.23656654
								2494	1.70563458
								2495	1.47908409
								2496	2.23656654
								2497	2.23656654
								2498	1.70563458
								2499	1.70563458
								2500	1.70563458
								2501	1.47908409
								2502	1.70563458
								2503	1.42442319
								2504	1.70563458
								2505	1.47908409
								2506	1.70563458
								2507	6.73119404
								2508	5.84965543
								2509	-4.441e-16
								2510	1.70563458
								2511	6.35959442
								2512	6.16448167
								2513	5.40737171
								2514	12.18407126
								2515	5.40737171
								2516	1.70563458
								2517	1.70563458
								2518	5.84965543
								2519	1.47908409
								2520	1.70563458
								2521	1.47908409
								2522	1.47908409
								2523	1.47908409
								2524	1.70563458
								2525	2.23656654
								2526	1.70563458
								2527	1.42442319
								2528	1.47908409
								2529	2.23656654
								2530	1.42442319
								2531	1.42442319
								2532	1.42442319
								2533	2.23656654
								2534	5.10881313
								2535	1.42442319
								2536	1.47908409
								2537	1.42442319
								2538	1.42442319
								2539	2.23656654
								2540	1.42442319
								2541	2.23656654
								2542	1.42442319
								2543	1.42442319
								2544	1.42442319
								2545	5.44592246
								2546	6.84523958
								2547	5.96854224
								2548	2.23656654
								2549	2.23656654
								2550	1.47908409
								2551	1.47908409
								2552	4.45313019
								2553	1.42442319
								2554	1.47908409
								2555	1.70563458
								2556	1.70563458
								2557	1.47908409
								2558	4.51761529
								2559	1.47908409
								2560	1.42442319
								2561	1.42442319
								2562	1.42442319
								2563	2.23656654
								2564	1.47908409
								2565	2.23656654
								2566	1.47908409
								2567	1.47908409
								2568	4.83204022
								2569	10.35791991
								2570	9.89940100
								2571	4.59581231
								2572	4.51761529
								2573	4.51761529
								2574	1.42442319
								2575	1.70563458
								2576	2.23656654
								2577	1.42442319
								2578	1.70563458
								2579	1.42442319
								2580	5.44592246
								2581	6.41274930
								2582	1.42442319
								2583	1.70563458
								2584	1.47908409
								2585	1.70563458
								2586	1.47908409
								2587	1.42442319
								2588	1.42442319
								2589	5.84965543
								2590	4.45313019
								2591	4.45313019
								2592	5.40089395
								2593	6.36393543
								2594	5.62010453
								2595	8.66383773
								2596	9.65108350
								2597	5.40737171
								2598	5.86120122
								2599	7.00339901
								2600	1.47908409
								2601	1.47908409
								2602	10.35791991
								2603	1.42442319
								2604	6.19332466
								2605	1.42442319
								2606	5.24011513
								2607	1.47908409
								2608	5.24011513
								2609	4.51761529
								2610	1.47908409
								2611	6.41274930
								2612	1.47908409
								2613	1.42442319
								2614	1.42442319
								2615	2.23656654
								2616	1.42442319
								2617	1.42442319
								2618	8.00110735
								2619	1.42442319
								2620	2.23656654
								2621	6.67528538
								2622	2.23656654
								2623	4.45313019
								2624	4.45313019
								2625	1.70563458
								2626	2.23656654
								2627	1.70563458
								2628	1.70563458
								2629	1.42442319
								2630	1.42442319
								2631	2.23656654
								2632	1.42442319
								2633	1.70563458
								2634	2.23656654
								2635	2.23656654
								2636	1.47908409
								2637	1.42442319
								2638	2.23656654
								2639	1.42442319
								2640	2.23656654
								2641	1.47908409
								2642	1.47908409
								2643	1.47908409
								2644	2.23656654
								2645	2.23656654
								2646	4.45313019
								2647	1.42442319
								2648	1.42442319
								2649	1.70563458
								2650	6.58531914
								2651	2.23656654
								2652	1.47908409
								2653	1.42442319
								2654	1.70563458
								2655	1.42442319
								2656	1.42442319
								2657	1.42442319
								2658	1.42442319
								2659	4.45103484
								2660	1.70563458
								2661	1.70563458
								2662	1.42442319
								2663	1.42442319
								2664	4.51761529
								2665	4.64360846
								2666	1.47908409
								2667	1.70563458
								2668	1.70563458
								2669	1.70563458
								2670	1.42442319
								2671	6.00107347
								2672	1.42442319
								2673	6.67528538
								2674	1.70563458
								2675	1.47908409
								2676	1.42442319
								2677	2.23656654
								2678	1.42442319
								2679	2.23656654
								2680	2.23656654
								2681	1.70563458
								2682	1.70563458
								2683	1.47908409
								2684	1.42442319
								2685	1.42442319
								2686	4.59581231
								2687	4.45313019
								2688	1.47908409
								2689	1.47908409
								2690	1.70563458
								2691	1.47908409
								2692	1.70563458
								2693	1.70563458
								2694	1.47908409
								2695	1.70563458
								2696	1.70563458
								2697	5.62010453
								2698	1.42442319
								2699	1.47908409
								2700	1.42442319
								2701	4.51761529
								2702	8.00110735
								2703	1.42442319
								2704	5.66733930
								2705	5.96854224
								2706	5.24011513
								2707	1.47908409
								2708	4.45103484
								2709	4.64360846
								2710	1.70563458
								2711	5.56530122
								2712	6.72068002
								2713	5.32825245
								2714	5.24011513
								2715	1.42442319
								2716	1.42442319
